47.0,47.0,47.0,47.0,47.0,47.0,2024-02-05 10:29:48
48.0,48.0,48.0,48.0,48.0,48.0,2024-02-05 10:29:48
48.0,48.0,48.0,48.0,48.0,48.0,2024-02-05 10:29:49
48.0,48.0,48.0,48.0,48.0,48.0,2024-02-05 10:29:49
48.0,48.0,48.0,48.0,48.0,48.0,2024-02-05 10:29:49
49.0,49.0,49.0,49.0,49.0,49.0,2024-02-05 10:29:49
49.0,49.0,49.0,49.0,49.0,49.0,2024-02-05 10:29:49
49.0,49.0,49.0,49.0,49.0,49.0,2024-02-05 10:29:50
49.0,49.0,49.0,49.0,49.0,49.0,2024-02-05 10:29:50
49.0,49.0,49.0,49.0,49.0,49.0,2024-02-05 10:29:50
50.0,50.0,50.0,50.0,50.0,50.0,2024-02-05 10:29:50
50.0,50.0,50.0,50.0,50.0,50.0,2024-02-05 10:29:50
50.0,50.0,50.0,50.0,50.0,50.0,2024-02-05 10:29:51
50.0,50.0,50.0,50.0,50.0,50.0,2024-02-05 10:29:51
50.0,50.0,50.0,50.0,50.0,50.0,2024-02-05 10:29:51
51.0,51.0,51.0,51.0,51.0,51.0,2024-02-05 10:29:51
51.0,51.0,51.0,51.0,51.0,51.0,2024-02-05 10:29:52
51.0,51.0,51.0,51.0,51.0,51.0,2024-02-05 10:29:52
51.0,51.0,51.0,51.0,51.0,51.0,2024-02-05 10:29:52
52.0,52.0,52.0,52.0,52.0,52.0,2024-02-05 10:29:52
52.0,52.0,52.0,52.0,52.0,52.0,2024-02-05 10:29:52
52.0,52.0,52.0,52.0,52.0,52.0,2024-02-05 10:29:53
52.0,52.0,52.0,52.0,52.0,52.0,2024-02-05 10:29:53
52.0,52.0,52.0,52.0,52.0,52.0,2024-02-05 10:29:53
53.0,53.0,53.0,53.0,53.0,53.0,2024-02-05 10:29:53
53.0,53.0,53.0,53.0,53.0,53.0,2024-02-05 10:29:53
53.0,53.0,53.0,53.0,53.0,53.0,2024-02-05 10:29:54
53.0,53.0,53.0,53.0,53.0,53.0,2024-02-05 10:29:54
53.0,53.0,53.0,53.0,53.0,53.0,2024-02-05 10:29:54
54.0,54.0,54.0,54.0,54.0,54.0,2024-02-05 10:29:54
54.0,54.0,54.0,54.0,54.0,54.0,2024-02-05 10:29:54
54.0,54.0,54.0,54.0,54.0,54.0,2024-02-05 10:29:55
54.0,54.0,54.0,54.0,54.0,54.0,2024-02-05 10:29:55
54.0,54.0,54.0,54.0,54.0,54.0,2024-02-05 10:29:55
55.0,55.0,55.0,55.0,55.0,55.0,2024-02-05 10:29:55
55.0,55.0,55.0,55.0,55.0,55.0,2024-02-05 10:29:56
55.0,55.0,55.0,55.0,55.0,55.0,2024-02-05 10:29:56
55.0,55.0,55.0,55.0,55.0,55.0,2024-02-05 10:29:56
55.0,55.0,55.0,55.0,55.0,55.0,2024-02-05 10:29:56
56.0,56.0,56.0,56.0,56.0,56.0,2024-02-05 10:29:56
56.0,56.0,56.0,56.0,56.0,56.0,2024-02-05 10:29:57
56.0,56.0,56.0,56.0,56.0,56.0,2024-02-05 10:29:57
56.0,56.0,56.0,56.0,56.0,56.0,2024-02-05 10:29:57
57.0,57.0,57.0,57.0,57.0,57.0,2024-02-05 10:29:57
57.0,57.0,57.0,57.0,57.0,57.0,2024-02-05 10:29:57
57.0,57.0,57.0,57.0,57.0,57.0,2024-02-05 10:29:58
57.0,57.0,57.0,57.0,57.0,57.0,2024-02-05 10:29:58
57.0,57.0,57.0,57.0,57.0,57.0,2024-02-05 10:29:58
58.0,58.0,58.0,58.0,58.0,58.0,2024-02-05 10:29:58
58.0,58.0,58.0,58.0,58.0,58.0,2024-02-05 10:29:58
58.0,58.0,58.0,58.0,58.0,58.0,2024-02-05 10:29:59
58.0,58.0,58.0,58.0,58.0,58.0,2024-02-05 10:29:59
58.0,58.0,58.0,58.0,58.0,58.0,2024-02-05 10:29:59
59.0,59.0,59.0,59.0,59.0,59.0,2024-02-05 10:29:59
59.0,59.0,59.0,59.0,59.0,59.0,2024-02-05 10:29:59
59.0,59.0,59.0,59.0,59.0,59.0,2024-02-05 10:30:00
59.0,59.0,59.0,59.0,59.0,59.0,2024-02-05 10:30:00
59.0,59.0,59.0,59.0,59.0,59.0,2024-02-05 10:30:00
60.0,60.0,60.0,60.0,60.0,60.0,2024-02-05 10:30:00
60.0,60.0,60.0,60.0,60.0,60.0,2024-02-05 10:30:01
60.0,60.0,60.0,60.0,60.0,60.0,2024-02-05 10:30:01
60.0,60.0,60.0,60.0,60.0,60.0,2024-02-05 10:30:01
60.0,60.0,60.0,60.0,60.0,60.0,2024-02-05 10:30:01
61.0,61.0,61.0,61.0,61.0,61.0,2024-02-05 10:30:01
61.0,61.0,61.0,61.0,61.0,61.0,2024-02-05 10:30:02
61.0,61.0,61.0,61.0,61.0,61.0,2024-02-05 10:30:02
61.0,61.0,61.0,61.0,61.0,61.0,2024-02-05 10:30:02
62.0,62.0,62.0,62.0,62.0,62.0,2024-02-05 10:30:02
62.0,62.0,62.0,62.0,62.0,62.0,2024-02-05 10:30:02
62.0,62.0,62.0,62.0,62.0,62.0,2024-02-05 10:30:03
62.0,62.0,62.0,62.0,62.0,62.0,2024-02-05 10:30:03
62.0,62.0,62.0,62.0,62.0,62.0,2024-02-05 10:30:03
63.0,63.0,63.0,63.0,63.0,63.0,2024-02-05 10:30:03
63.0,63.0,63.0,63.0,63.0,63.0,2024-02-05 10:30:03
63.0,63.0,63.0,63.0,63.0,63.0,2024-02-05 10:30:04
63.0,63.0,63.0,63.0,63.0,63.0,2024-02-05 10:30:04
63.0,63.0,63.0,63.0,63.0,63.0,2024-02-05 10:30:04
64.0,64.0,64.0,64.0,64.0,64.0,2024-02-05 10:30:04
64.0,64.0,64.0,64.0,64.0,64.0,2024-02-05 10:30:05
64.0,64.0,64.0,64.0,64.0,64.0,2024-02-05 10:30:05
64.0,64.0,64.0,64.0,64.0,64.0,2024-02-05 10:30:05
64.0,64.0,64.0,64.0,64.0,64.0,2024-02-05 10:30:05
65.0,65.0,65.0,65.0,65.0,65.0,2024-02-05 10:30:05
65.0,65.0,65.0,65.0,65.0,65.0,2024-02-05 10:30:06
65.0,65.0,65.0,65.0,65.0,65.0,2024-02-05 10:30:06
65.0,65.0,65.0,65.0,65.0,65.0,2024-02-05 10:30:06
65.0,65.0,65.0,65.0,65.0,65.0,2024-02-05 10:30:06
66.0,66.0,66.0,66.0,66.0,66.0,2024-02-05 10:30:06
66.0,66.0,66.0,66.0,66.0,66.0,2024-02-05 10:30:07
66.0,66.0,66.0,66.0,66.0,66.0,2024-02-05 10:30:07
66.0,66.0,66.0,66.0,66.0,66.0,2024-02-05 10:30:07
66.0,66.0,66.0,66.0,66.0,66.0,2024-02-05 10:30:07
67.0,67.0,67.0,67.0,67.0,67.0,2024-02-05 10:30:07
67.0,67.0,67.0,67.0,67.0,67.0,2024-02-05 10:30:08
67.0,67.0,67.0,67.0,67.0,67.0,2024-02-05 10:30:08
67.0,67.0,67.0,67.0,67.0,67.0,2024-02-05 10:30:08
68.0,68.0,68.0,68.0,68.0,68.0,2024-02-05 10:30:08
68.0,68.0,68.0,68.0,68.0,68.0,2024-02-05 10:30:08
68.0,68.0,68.0,68.0,68.0,68.0,2024-02-05 10:30:09
68.0,68.0,68.0,68.0,68.0,68.0,2024-02-05 10:30:09
68.0,68.0,68.0,68.0,68.0,68.0,2024-02-05 10:30:09
69.0,69.0,69.0,69.0,69.0,69.0,2024-02-05 10:30:09
69.0,69.0,69.0,69.0,69.0,69.0,2024-02-05 10:30:10
69.0,69.0,69.0,69.0,69.0,69.0,2024-02-05 10:30:10
69.0,69.0,69.0,69.0,69.0,69.0,2024-02-05 10:30:10
69.0,69.0,69.0,69.0,69.0,69.0,2024-02-05 10:30:10
70.0,70.0,70.0,70.0,70.0,70.0,2024-02-05 10:30:10
70.0,70.0,70.0,70.0,70.0,70.0,2024-02-05 10:30:11
70.0,70.0,70.0,70.0,70.0,70.0,2024-02-05 10:30:11
70.0,70.0,70.0,70.0,70.0,70.0,2024-02-05 10:30:11
70.0,70.0,70.0,70.0,70.0,70.0,2024-02-05 10:30:11
71.0,71.0,71.0,71.0,71.0,71.0,2024-02-05 10:30:11
71.0,71.0,71.0,71.0,71.0,71.0,2024-02-05 10:30:12
71.0,71.0,71.0,71.0,71.0,71.0,2024-02-05 10:30:12
71.0,71.0,71.0,71.0,71.0,71.0,2024-02-05 10:30:12
71.0,71.0,71.0,71.0,71.0,71.0,2024-02-05 10:30:12
72.0,72.0,72.0,72.0,72.0,72.0,2024-02-05 10:30:12
72.0,72.0,72.0,72.0,72.0,72.0,2024-02-05 10:30:13
72.0,72.0,72.0,72.0,72.0,72.0,2024-02-05 10:30:13
72.0,72.0,72.0,72.0,72.0,72.0,2024-02-05 10:30:13
73.0,73.0,73.0,73.0,73.0,73.0,2024-02-05 10:30:13
73.0,73.0,73.0,73.0,73.0,73.0,2024-02-05 10:30:14
73.0,73.0,73.0,73.0,73.0,73.0,2024-02-05 10:30:14
73.0,73.0,73.0,73.0,73.0,73.0,2024-02-05 10:30:14
73.0,73.0,73.0,73.0,73.0,73.0,2024-02-05 10:30:14
74.0,74.0,74.0,74.0,74.0,74.0,2024-02-05 10:30:14
74.0,74.0,74.0,74.0,74.0,74.0,2024-02-05 10:30:15
74.0,74.0,74.0,74.0,74.0,74.0,2024-02-05 10:30:15
74.0,74.0,74.0,74.0,74.0,74.0,2024-02-05 10:30:15
74.0,74.0,74.0,74.0,74.0,74.0,2024-02-05 10:30:15
75.0,75.0,75.0,75.0,75.0,75.0,2024-02-05 10:30:15
75.0,75.0,75.0,75.0,75.0,75.0,2024-02-05 10:30:16
75.0,75.0,75.0,75.0,75.0,75.0,2024-02-05 10:30:16
75.0,75.0,75.0,75.0,75.0,75.0,2024-02-05 10:30:16
75.0,75.0,75.0,75.0,75.0,75.0,2024-02-05 10:30:16
76.0,76.0,76.0,76.0,76.0,76.0,2024-02-05 10:30:16
76.0,76.0,76.0,76.0,76.0,76.0,2024-02-05 10:30:17
76.0,76.0,76.0,76.0,76.0,76.0,2024-02-05 10:30:17
76.0,76.0,76.0,76.0,76.0,76.0,2024-02-05 10:30:17
76.0,76.0,76.0,76.0,76.0,76.0,2024-02-05 10:30:17
77.0,77.0,77.0,77.0,77.0,77.0,2024-02-05 10:30:17
77.0,77.0,77.0,77.0,77.0,77.0,2024-02-05 10:30:18
77.0,77.0,77.0,77.0,77.0,77.0,2024-02-05 10:30:18
77.0,77.0,77.0,77.0,77.0,77.0,2024-02-05 10:30:18
78.0,78.0,78.0,78.0,78.0,78.0,2024-02-05 10:30:18
78.0,78.0,78.0,78.0,78.0,78.0,2024-02-05 10:30:19
78.0,78.0,78.0,78.0,78.0,78.0,2024-02-05 10:30:19
78.0,78.0,78.0,78.0,78.0,78.0,2024-02-05 10:30:19
79.0,79.0,79.0,79.0,79.0,79.0,2024-02-05 10:30:19
79.0,79.0,79.0,79.0,79.0,79.0,2024-02-05 10:30:20
79.0,79.0,79.0,79.0,79.0,79.0,2024-02-05 10:30:20
79.0,79.0,79.0,79.0,79.0,79.0,2024-02-05 10:30:20
79.0,79.0,79.0,79.0,79.0,79.0,2024-02-05 10:30:20
80.0,80.0,80.0,80.0,80.0,80.0,2024-02-05 10:30:20
80.0,80.0,80.0,80.0,80.0,80.0,2024-02-05 10:30:21
80.0,80.0,80.0,80.0,80.0,80.0,2024-02-05 10:30:21
80.0,80.0,80.0,80.0,80.0,80.0,2024-02-05 10:30:21
80.0,80.0,80.0,80.0,80.0,80.0,2024-02-05 10:30:21
81.0,81.0,81.0,81.0,81.0,81.0,2024-02-05 10:30:21
81.0,81.0,81.0,81.0,81.0,81.0,2024-02-05 10:30:22
81.0,81.0,81.0,81.0,81.0,81.0,2024-02-05 10:30:22
81.0,81.0,81.0,81.0,81.0,81.0,2024-02-05 10:30:22
81.0,81.0,81.0,81.0,81.0,81.0,2024-02-05 10:30:22
82.0,82.0,82.0,82.0,82.0,82.0,2024-02-05 10:30:23
82.0,82.0,82.0,82.0,82.0,82.0,2024-02-05 10:30:23
82.0,82.0,82.0,82.0,82.0,82.0,2024-02-05 10:30:23
82.0,82.0,82.0,82.0,82.0,82.0,2024-02-05 10:30:23
83.0,83.0,83.0,83.0,83.0,83.0,2024-02-05 10:30:23
83.0,83.0,83.0,83.0,83.0,83.0,2024-02-05 10:30:24
83.0,83.0,83.0,83.0,83.0,83.0,2024-02-05 10:30:24
83.0,83.0,83.0,83.0,83.0,83.0,2024-02-05 10:30:24
83.0,83.0,83.0,83.0,83.0,83.0,2024-02-05 10:30:24
84.0,84.0,84.0,84.0,84.0,84.0,2024-02-05 10:30:24
84.0,84.0,84.0,84.0,84.0,84.0,2024-02-05 10:30:25
84.0,84.0,84.0,84.0,84.0,84.0,2024-02-05 10:30:25
84.0,84.0,84.0,84.0,84.0,84.0,2024-02-05 10:30:25
84.0,84.0,84.0,84.0,84.0,84.0,2024-02-05 10:30:25
85.0,85.0,85.0,85.0,85.0,85.0,2024-02-05 10:30:25
85.0,85.0,85.0,85.0,85.0,85.0,2024-02-05 10:30:26
85.0,85.0,85.0,85.0,85.0,85.0,2024-02-05 10:30:26
85.0,85.0,85.0,85.0,85.0,85.0,2024-02-05 10:30:26
85.0,85.0,85.0,85.0,85.0,85.0,2024-02-05 10:30:26
86.0,86.0,86.0,86.0,86.0,86.0,2024-02-05 10:30:26
86.0,86.0,86.0,86.0,86.0,86.0,2024-02-05 10:30:27
86.0,86.0,86.0,86.0,86.0,86.0,2024-02-05 10:30:27
86.0,86.0,86.0,86.0,86.0,86.0,2024-02-05 10:30:27
86.0,86.0,86.0,86.0,86.0,86.0,2024-02-05 10:30:27
87.0,87.0,87.0,87.0,87.0,87.0,2024-02-05 10:30:28
87.0,87.0,87.0,87.0,87.0,87.0,2024-02-05 10:30:28
87.0,87.0,87.0,87.0,87.0,87.0,2024-02-05 10:30:28
87.0,87.0,87.0,87.0,87.0,87.0,2024-02-05 10:30:28
88.0,88.0,88.0,88.0,88.0,88.0,2024-02-05 10:30:28
88.0,88.0,88.0,88.0,88.0,88.0,2024-02-05 10:30:29
88.0,88.0,88.0,88.0,88.0,88.0,2024-02-05 10:30:29
88.0,88.0,88.0,88.0,88.0,88.0,2024-02-05 10:30:29
88.0,88.0,88.0,88.0,88.0,88.0,2024-02-05 10:30:29
89.0,89.0,89.0,89.0,89.0,89.0,2024-02-05 10:30:29
89.0,89.0,89.0,89.0,89.0,89.0,2024-02-05 10:30:30
89.0,89.0,89.0,89.0,89.0,89.0,2024-02-05 10:30:30
89.0,89.0,89.0,89.0,89.0,89.0,2024-02-05 10:30:30
89.0,89.0,89.0,89.0,89.0,89.0,2024-02-05 10:30:30
90.0,90.0,90.0,90.0,90.0,90.0,2024-02-05 10:30:30
90.0,90.0,90.0,90.0,90.0,90.0,2024-02-05 10:30:31
90.0,90.0,90.0,90.0,90.0,90.0,2024-02-05 10:30:31
90.0,90.0,90.0,90.0,90.0,90.0,2024-02-05 10:30:31
90.0,90.0,90.0,90.0,90.0,90.0,2024-02-05 10:30:31
91.0,91.0,91.0,91.0,91.0,91.0,2024-02-05 10:30:32
91.0,91.0,91.0,91.0,91.0,91.0,2024-02-05 10:30:32
91.0,91.0,91.0,91.0,91.0,91.0,2024-02-05 10:30:32
91.0,91.0,91.0,91.0,91.0,91.0,2024-02-05 10:30:32
91.0,91.0,91.0,91.0,91.0,91.0,2024-02-05 10:30:32
92.0,92.0,92.0,92.0,92.0,92.0,2024-02-05 10:30:33
92.0,92.0,92.0,92.0,92.0,92.0,2024-02-05 10:30:33
92.0,92.0,92.0,92.0,92.0,92.0,2024-02-05 10:30:33
92.0,92.0,92.0,92.0,92.0,92.0,2024-02-05 10:30:33
93.0,93.0,93.0,93.0,93.0,93.0,2024-02-05 10:30:33
93.0,93.0,93.0,93.0,93.0,93.0,2024-02-05 10:30:34
93.0,93.0,93.0,93.0,93.0,93.0,2024-02-05 10:30:34
93.0,93.0,93.0,93.0,93.0,93.0,2024-02-05 10:30:34
93.0,93.0,93.0,93.0,93.0,93.0,2024-02-05 10:30:34
94.0,94.0,94.0,94.0,94.0,94.0,2024-02-05 10:30:34
